,goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
229,2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch",21,Persuasion,4.13,365425,13117,6688,15653,71218,133222,175578
230,556602,Tatiana de Rosnay,21,Sarah's Key,4.14,312444,26614,3865,12684,55760,134748,140574
231,43615,Stephen King,21,"The Gunslinger (The Dark Tower, #1)",3.99,332494,13014,9958,24111,72736,112895,146677
232,9712,"Gabriel García Márquez, Edith Grossman",21,Love in the Time of Cholera,3.89,283806,15246,11450,23825,65668,110544,111974
233,439288,Laurie Halse Anderson,21,Speak,4.0,360156,18379,7770,21049,76503,125660,141422
234,17802724,Liane Moriarty,21,The Husband's Secret,3.92,232106,27610,4175,15649,80869,155945,95167
235,1898,Jon Krakauer,21,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,291258,10439,8041,10286,46060,112601,124605
236,10592,Stephen King,21,Carrie,3.93,356814,8264,4564,19479,96352,136054,121201
237,242006,Augusten Burroughs,21,Running with Scissors,3.7,293878,11601,13569,27249,78405,105786,81379
238,8908,Max Brooks,21,World War Z: An Oral History of the Zombie War,4.01,312969,22412,7680,19887,65570,121537,130475
239,17212231,Dan Brown,21,"Inferno (Robert Langdon, #4)",3.8,287533,33700,7261,26077,89237,128374,94611
240,47281,Lois Lowry,21,Number the Stars,4.11,333638,10304,3797,12794,63919,123296,138559
241,13145,James Patterson,21,"Along Came a Spider (Alex Cross, #1)",4.08,311499,3600,4281,10929,61630,118236,122955
242,10614,Stephen King,21,Misery,4.11,334647,6416,4302,12725,64835,128990,141351
243,66559,Gillian Flynn,21,Sharp Objects,3.92,207889,28268,4988,17566,81036,147558,103690
244,2839,Katherine Paterson,21,Bridge to Terabithia,3.98,337644,9270,8287,20081,74409,119504,131193
245,30183,"P.C. Cast, Kristin Cast",21,"Marked (House of Night, #1)",3.79,360044,12870,21547,34170,81486,97982,135835
246,36072,Stephen R. Covey,21,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,6148,9038,17041,61036,109359,137410
247,1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",21,A Midsummer Night's Dream,3.94,334241,5724,5598,20498,84388,130051,120975
248,4588,Jonathan Safran Foer,21,Extremely Loud and Incredibly Close,3.97,294726,21107,8847,20556,61303,109008,119402
249,11387515,R.J. Palacio,21,Wonder,4.43,228538,43021,4504,7833,34567,105977,224910
250,233093,Dr. Seuss,21,The Cat in the Hat,4.15,314016,4299,6179,14497,57850,85944,152712
251,11235712,Marissa Meyer,21,"Cinder (The Lunar Chronicles, #1)",4.15,427663,41109,12154,18256,66180,150914,206642
252,16160797,"Robert Galbraith, J.K. Rowling",21,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,27258,9729,20151,79290,138955,92370
253,6068551,Maggie Stiefvater,21,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,20521,17815,35108,86129,105099,126660
254,662,"Ayn Rand, Leonard Peikoff",21,Atlas Shrugged,3.68,283295,14666,30901,27442,53762,78744,105796
255,49436,"Greg Mortenson, David Oliver Relin",21,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,21681,14371,27844,77127,97820,71358
256,13023,"Jane Carruth, Lewis Carroll, Rene Cloke",21,Alice in Wonderland,4.03,343252,4876,7467,18101,70170,109730,137803
257,1232,"Carlos Ruiz Zafón, Lucia Graves",21,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,24652,4789,11769,42214,101612,157170
258,7631105,James Dashner,21,"The Scorch Trials (Maze Runner, #2)",3.93,305643,23058,5525,21370,79458,124458,115496
259,4865,Dale Carnegie,21,How to Win Friends and Influence People,4.13,282623,7909,6734,13880,50529,94743,139551
260,480479,Frances Mayes,21,Under the Tuscan Sun,3.72,279264,3074,12008,22882,74910,93439,78597
261,19486412,Liane Moriarty,21,Big Little Lies,4.2,306186,30120,3775,7865,49115,159494,151184
262,24337,Gail Carson Levine,21,Ella Enchanted,3.97,339117,8534,6619,20066,80272,110568,128224
263,3876,Ernest Hemingway,21,The Sun Also Rises,3.83,284988,9826,9602,23682,70004,105785,94044
264,14891,Betty  Smith,21,A Tree Grows in Brooklyn,4.24,291909,16088,3693,9667,43734,103879,148027
265,13148,James Patterson,21,"Kiss the Girls (Alex Cross, #2)",3.93,274639,2798,10518,14558,58296,95980,99764
266,21853621,Kristin Hannah,21,The Nightingale,4.54,253606,37279,2829,4913,20612,82844,215817
267,6334,Kazuo Ishiguro,21,Never Let Me Go,3.8,294123,21927,9081,26036,78203,118163,92144
268,366522,Cecelia Ahern,21,P.S. I Love You,4.01,262921,7069,7027,16336,56951,90089,113010
269,12873,"Daphne du Maurier, Sally Beauman",21,Rebecca,4.2,177384,14920,4565,10900,49263,112768,152100
270,18373,Daniel Keyes,21,Flowers for Algernon,4.07,313044,11328,4223,14882,65106,122462,129526
271,6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",21,Like Water for Chocolate,3.94,263199,6559,8887,15941,60147,100011,100483
272,1103,Lisa See,21,Snow Flower and the Secret Fan,4.05,280475,15807,3268,11286,56005,116178,103923
273,22034,"Mario Puzo, Robert Thompson, Peter Bart",21,The Godfather,4.36,256480,5832,2930,5985,30009,83730,147732
274,49750,John Green,21,An Abundance of Katherines,3.63,312754,20657,14225,36867,98115,111740,86477
275,29579,Isaac Asimov,21,Foundation (Foundation #1),4.13,279688,6240,7697,12471,47251,97583,132586
276,15783514,Neil Gaiman,21,The Ocean at the End of the Lane,3.99,293844,37655,7038,18089,64714,127761,118649
277,30118,Shel Silverstein,21,A Light in the Attic,4.34,297861,2431,3585,7593,38923,85051,169362
278,29056083,"John Tiffany, Jack Thorne, J.K. Rowling",21,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,53365,15828,35842,96395,133156,116552
279,11614718,Lauren Oliver,21,"Delirium (Delirium, #1)",3.99,256975,24271,8868,21223,68789,117580,135938
280,32499,John Grisham,21,The Pelican Brief,3.95,288376,2006,2362,12423,73587,116438,91358
281,17061,Neil Gaiman,21,Coraline,4.03,316379,13905,7078,15010,67188,126167,128187
282,12067,"Terry Pratchett, Neil Gaiman",21,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,13914,4991,10988,44804,101159,164431
283,70401,Jack Kerouac,21,On the Road,3.64,246602,12011,13769,31221,70104,88569,74221
284,16181775,Graeme Simsion,21,"The Rosie Project (Don Tillman, #1)",4.01,251703,31155,4544,11558,57792,133951,97664
285,3063499,Nicholas Sparks,21,The Lucky One,4.1,267166,9476,3661,11792,54208,94613,117049
286,2122,"Ayn Rand, Leonard Peikoff",21,The Fountainhead,3.85,244545,10198,18158,18720,44131,76424,97543
287,19691,Tom Clancy,21,"The Hunt for Red October (Jack Ryan Universe, #4)",4.01,270318,2117,9470,13707,49906,95296,109876
288,76620,Richard Adams,21,"Watership Down (Watership Down, #1)",4.05,292426,10399,9158,15767,52906,102093,128449
289,10335308,Mindy Kaling,21,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,19397,6438,18856,81229,117248,89160
290,3591262,Abraham Verghese,21,Cutting for Stone,4.28,258319,23146,4586,9249,32671,91293,143280
291,140225,"C.S. Lewis, Pauline Baynes",21,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,306492,4620,2658,12490,69089,112121,128906
292,295,Robert Louis Stevenson,21,Treasure Island,3.82,268012,7917,5349,19127,86487,114968,84584
293,9520360,Rick Riordan,21,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,12270,1773,4666,30788,93611,185962
294,10644930,Stephen King,21,11/22/63,4.29,258464,30656,2927,7649,35500,109392,147589
295,4948,Eric Carle,21,The Very Hungry Caterpillar Board Book,4.29,296952,5760,5801,11214,43549,73389,170575
296,135479,Kurt Vonnegut Jr.,21,Cat's Cradle,4.18,238940,8050,2701,8491,43680,102441,116840
297,2493,"H.G. Wells, Greg Bear, Carlo Pagetti",21,The Time Machine,3.87,276076,7353,3570,16119,81773,118129,84139
298,7933292,"Todd Burpo, Lynn Vincent",21,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,228371,14378,9291,15024,44510,68399,105794
299,39999,John Boyne,21,The Boy in the Striped Pajamas,4.1,285692,19058,5297,13562,54987,121193,130362
300,4900,Joseph Conrad,21,Heart of Darkness,3.42,255576,9791,25591,42946,84433,88608,66813
301,7812659,Nicholas Sparks,21,Safe Haven,4.19,255531,12769,3010,9496,45461,91240,125767
302,52529,Rhonda Byrne,21,"The Secret (The Secret, #1)",3.62,241537,9663,23328,26321,55785,61698,83813
303,227711,Wally Lamb,21,I Know This Much Is True,4.17,246917,7775,4430,9972,39899,86909,116398
304,10583,Stephen King,21,Pet Sematary,3.91,256383,5430,4584,17315,73475,102744,95635
305,5203,Wally Lamb,21,She's Come Undone,3.84,259576,9090,10224,20064,59412,91423,87801
306,1215032,Patrick Rothfuss,21,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,15503,1486,4018,17932,66415,192498
307,33724,Sophie Kinsella,21,Can You Keep a Secret?,3.83,278747,9510,8003,19319,76244,101810,88425
308,6752378,Cassandra Clare,21,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,18870,4306,16000,64499,120426,167936
309,14748,Jennifer Weiner,21,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,5500,12137,20336,66587,84488,68757
310,3412,Colleen McCullough,21,The Thorn Birds,4.22,255651,4556,2889,9117,42299,85531,126990
311,2213661,"Neil Gaiman, Dave McKean",21,The Graveyard Book,4.12,302303,23840,5515,12566,53668,120830,132872
312,13158800,M.L. Stedman,21,The Light Between Oceans,4.0,243526,29932,3432,11985,56557,124430,92030
313,28194,"Cornelia Funke, Anthea Bell",21,"Inkheart (Inkworld, #1)",3.86,285011,10384,8524,22966,71494,98625,99805
314,4894,"Spencer Johnson, Kenneth H. Blanchard",21,Who Moved My Cheese?,3.74,237272,7877,12161,23384,61934,77196,78459
315,9791,Bill Bryson,21,A Walk in the Woods,4.05,250192,14422,3553,10293,50487,104690,95426
316,13214,Maya Angelou,21,I Know Why the Caged Bird Sings,4.19,270859,6666,4969,9937,42472,95531,131539
317,15818107,Christina Baker Kline,21,Orphan Train,4.14,226091,24700,1703,6769,42434,116003,97059
318,8755776,Cassandra Clare,21,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,16639,3341,10329,43333,97947,172919
319,13526165,Maria Semple,21,"Where'd You Go, Bernadette",3.9,215453,28973,4080,13047,59489,119361,72176
320,10365,Wilson Rawls,21,Where the Red Fern Grows,4.04,268548,8725,6585,15232,53560,89699,115103
321,14497,Neil Gaiman,21,Neverwhere,4.18,268318,15680,3126,9628,46996,113506,128484
322,9717,"Milan Kundera, Michael Henry Heim",21,The Unbearable Lightness of Being,4.08,205279,10682,4894,12964,42199,84519,103404
323,16068905,Rainbow Rowell,21,Fangirl,4.12,340379,39353,8626,16973,60097,121431,164603
324,4473,John Irving,21,A Prayer for Owen Meany,4.22,226964,11197,4679,9761,33669,76223,122120
325,32234,Janet Fitch,21,White Oleander,3.93,245674,5960,3765,13598,60133,94893,81887
326,9275658,Marie Lu,21,"Legend (Legend, #1)",4.19,299998,23487,5069,11608,48677,106122,146996
327,14866,Jodi Picoult,21,Nineteen Minutes,4.1,235978,14004,2852,9629,46237,94104,98871
328,2318271,"Randy Pausch, Jeffrey Zaslow",21,The Last Lecture,4.25,241869,14988,3004,8851,35547,76621,124120
329,228665,Robert Jordan,21,"The Eye of the World (Wheel of Time, #1)",4.18,260184,8212,6163,11298,38946,88024,128552
330,10916,Jodi Picoult,21,The Pact,4.0,221225,9257,3586,11789,50494,85430,84060
331,65605,C.S. Lewis,21,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,268355,8690,3168,14602,69051,105375,111374
332,2153405,Lisa Genova,21,Still Alice,4.3,223432,24112,1178,4249,28642,96615,114387
333,13596809,Sylvia Day,21,"Reflected in You (Crossfire, #2)",4.33,252564,9817,2923,8651,33911,74587,147536
334,6689,"Roald Dahl, Quentin Blake",21,James and the Giant Peach,3.99,270402,5120,4235,13199,65762,104078,102463
335,13137,James Patterson,21,"1st to Die (Women's Murder Club, #1)",4.05,233984,5039,4464,10087,48616,83796,95465
336,13,Douglas Adams,21,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,222842,4254,2657,6328,26431,66655,136349
337,6280118,David Nicholls,21,One Day,3.77,222926,15937,8632,21291,59874,86793,70462
338,32929,"Margaret Wise Brown, Clement Hurd",21,Goodnight Moon,4.27,244842,4604,4998,10298,37146,59629,140607
339,7747374,Pittacus Lore,21,"I Am Number Four (Lorien Legacies, #1)",3.94,253437,14101,6538,17766,58268,90409,97214
340,1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",21,The Iliad,3.83,241088,4763,7701,20845,68844,89384,86791
341,13497818,J.K. Rowling,21,The Casual Vacancy,3.28,231835,28751,24583,38326,74611,75741,41200
342,24192,John Grisham,21,The Runaway Jury,3.96,222712,1700,1613,8950,56426,90284,69588
343,4138,David Sedaris,21,Naked,4.08,201337,5096,2631,7051,37023,81934,76127
344,45978,Christopher Paolini,21,"Eldest (The Inheritance Cycle, #2)",3.96,250000,8284,5483,16680,58948,95907,97041
345,236093,"L. Frank Baum, W.W. Denslow",21,"The Wonderful Wizard of Oz (Oz, #1)",3.98,247521,8866,4197,13653,65910,95948,99692
346,121749,C.S. Lewis,21,"Prince Caspian (Chronicles of Narnia, #2)",3.96,250221,4737,2399,12145,68026,101461,89038
347,16143347,E. Lockhart,21,We Were Liars,3.85,273442,36910,9074,22616,68468,102385,96237
348,11590,Stephen King,21,'Salem's Lot,3.99,228680,6167,2713,11724,57171,89196,85556
349,7745,"Hunter S. Thompson, Ralph Steadman",21,Fear and Loathing in Las Vegas,4.08,232489,5021,4730,11381,42362,84094,99573
350,10025305,Cassandra Clare,21,"Clockwork Prince (The Infernal Devices, #2)",4.46,307994,17854,3420,6235,29508,85633,203223
351,20910157,Amy Poehler,21,Yes Please,3.81,251082,20301,8886,19000,69227,96483,80627
352,12996,William Shakespeare,21,Othello,3.88,238875,4334,4281,16576,64922,92076,78902
353,6149,Toni Morrison,21,Beloved,3.77,233825,7749,12441,21409,53863,79915,77470
354,3236307,Kristin Cashore,21,"Graceling (Graceling Realm, #1)",4.1,281185,19081,6773,13946,48894,99939,127078
355,78411,"Lemony Snicket, Brett Helquist",21,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,275670,12794,6701,18612,70767,102585,96359
356,355697,"Erich Maria Remarque, A.W. Wheen",21,All Quiet on the Western Front,3.92,249113,6947,7646,17740,55908,90874,93621
357,191139,Dr. Seuss,21,"Oh, The Places You'll Go!",4.34,257260,4021,3615,8150,33869,63795,150573
358,16115612,Khaled Hosseini,21,And the Mountains Echoed,4.03,199326,24084,2049,9146,45985,93953,77983
359,7082,"Philip K. Dick, Roger Zelazny",21,Do Androids Dream of Electric Sheep?,4.08,223828,8330,2097,8453,45683,100794,87981
360,18254,"Charles Dickens, George Cruikshank, Philip Horne",21,Oliver Twist,3.85,230181,5342,4766,15425,65342,96135,71495
361,11149,C.S. Lewis,21,The Screwtape Letters,4.21,116277,8285,4524,8925,34444,75279,114997
362,6936382,Stephanie Perkins,21,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,259479,26153,10602,14781,46011,84323,129627
363,113946,Dr. Seuss,21,How the Grinch Stole Christmas!,4.36,250602,2204,3438,7227,32673,63395,149394
364,5805,"Alan Moore, David   Lloyd",21,V for Vendetta,4.25,210682,4138,3564,6593,29496,73094,107893
365,2203,David McCullough,21,John Adams,4.05,215780,5334,11255,10372,30772,70601,97127
366,14995,Dean Koontz,21,"Odd Thomas (Odd Thomas, #1)",3.94,205986,6357,10963,12869,39433,65984,84646
367,119324,Philip Pullman,21,"The Subtle Knife (His Dark Materials, #2)",4.1,242503,6139,3905,11486,47802,96998,110594
368,22232,Jerry Spinelli,21,"Stargirl (Stargirl, #1)",3.74,237560,11717,9710,22399,62918,76059,74229
369,7090447,Rick Riordan,21,"The Red Pyramid (Kane Chronicles, #1)",4.06,232791,10914,4565,12571,46486,78216,101051
370,350,Robert A. Heinlein,21,Stranger in a Strange Land,3.91,220301,6293,10416,16204,45343,69937,87322
371,10176,David Sedaris,21,Dress Your Family in Corduroy and Denim,4.08,191923,5776,2483,6620,37230,82749,75165
372,6319,"Roald Dahl, Quentin Blake",21,The BFG,4.22,245855,7906,2987,7906,42480,86105,124891
373,21,Bill Bryson,21,A Short History of Nearly Everything,4.19,191535,9065,3514,7196,29992,71534,94131
374,1852,Jack London,21,The Call of the Wild,3.83,223932,6770,6366,16636,62853,90382,72558
375,7864437,James Dashner,21,"The Death Cure (Maze Runner, #3)",3.77,223674,19975,6731,23270,68067,84128,74988
376,16793,Neil Gaiman,21,Stardust,4.07,237602,13731,2959,10183,52599,109208,102235
377,33917,Jhumpa Lahiri,21,The Namesake,3.96,184211,9824,1926,8889,42552,81043,58493
378,8667848,Deborah Harkness,21,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,226622,25179,9304,16503,43523,79322,101083
379,11297,"Haruki Murakami, Jay Rubin",21,Norwegian Wood,4.02,183988,12522,2927,10416,41293,87041,76140
380,5168,Billie Letts,21,Where the Heart Is,4.0,208333,3147,2053,8967,48023,79147,72178
381,6567017,"John Green, David Levithan",21,"Will Grayson, Will Grayson",3.84,236431,15782,8039,18868,60009,87132,80257
382,1241,James Frey,21,A Million Little Pieces,3.62,184241,10857,9619,18950,51504,63727,46131
383,2282133,Richelle Mead,21,"Frostbite (Vampire Academy, #2)",4.3,256745,10056,2851,7224,36392,84199,139399
384,8520610,Susan Cain,21,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,202135,17573,5116,10093,39869,82757,83894
385,233818,Scott O'Dell,21,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",3.8,236015,6699,8175,19308,61975,80520,75990
386,17250,"Arthur Miller, Christopher Bigsby",21,The Crucible,3.55,242980,5390,9010,29173,80661,83304,51094
387,50,Gary Paulsen,21,"Hatchet (Brian's Saga, #1)",3.68,222553,10378,12070,22390,59179,73180,65144
388,68428,Brandon Sanderson,21,"The Final Empire (Mistborn, #1)",4.43,208944,16276,1783,4008,20554,76611,136037
389,51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",21,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,223535,7958,2939,16110,76470,100514,63619
390,7784,Dr. Seuss,21,The Lorax,4.35,226564,3231,3193,6884,29815,57259,133212
391,389627,Jeff Kinney,21,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",3.96,254852,13337,10196,18564,53471,69722,111316
392,7896527,Sarah J. Maas,21,"Throne of Glass (Throne of Glass, #1)",4.24,274987,29145,8471,12115,41710,96202,169367
393,2802316,Richelle Mead,21,"Shadow Kiss (Vampire Academy, #3)",4.37,266742,10074,2876,6532,32789,78293,158473
394,46170,Ernest Hemingway,21,For Whom the Bell Tolls,3.95,195063,4658,4578,11772,43122,75680,71067
395,3367956,Jamie Ford,21,Hotel on the Corner of Bitter and Sweet,3.98,197294,18120,2345,9368,44408,88468,66747
396,343,"Patrick Süskind, John E. Woods",21,Perfume: The Story of a Murderer,4.0,178135,10057,5659,12862,41804,78658,83771
